70C;70S;76aC;76aS;76bC;76bS;96C;96S;99C;99S;100cC;100cS;100bC;100bS;100fC;100fS;101C;101S;105C;105S;107C;107S;124C;124S;127C;127S;136C;136S;137C;137S;144C;144S;152C;152S;159C;159S;175C;175S;195C;195S;198C;198S;225aC;225aS;225bC;225bS;226C;226S;229C;229S;262C;262S;264C;264S;280C;280S;299C;299S;318C;318S;400C;400S;417C;417S;431C;431S;439C;439S;442C;442S;493C;493S;532C;532S;574C;574S;575C;575S;657C;657S;666C;666S;724C;724S;783C;783S;1002C;1002S;1032C;1032S;1060C;1060S;1084C;1084S;1173C;1173S;1291C;1291S;1304C;1304S;1379C;1379S;1577C;1577S;1655C;1655S;1817C;1817S;2103C;2103S;2152C;2152S;2319C;2319S;4461C;4461S;5915C;5915S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692,1967626;709,4876304;556,1668937;558,6229242;111068,1978;112971,4403;56510;58923;1267,594694;1309,367828;23056,65531;22432,43373;24161,45283;23098,92612;8212,782228;8377,443593;670,2381193;652,904536;14764,84531;14737,56011;45761,13229;46495,17218;65185,03453;60373,84085;119740,092;126292,5998;101149,2533;101420,4925;71260;70124;69684,35584;63176,13532;84290,64055;82207,65149;43133,99846;44104,62639;41393;42637;2460,515406;2549,487263;17002,27206;16726,19871;131084,7527;137288,8882;3957,568137;4041,130556;111497,0763;116764,9073;138574;146203;2500,647921;2534,547256;68278,95742;57852,64095;2727,312485;2807,718902;50926,61628;56930,80014;44069,02306;46566,63314;15693,00774;15891,75168;17101,71523;26161,22557;178115;200723;130751,6669;133149,7368;5351692966;5870321701;38817,33677;38688,29674;9153;9217;39749,88988;39078,42701;7098,453579;7419,251207;51705,40284;54304,78005;328765;358662;4375526905;4531744848;9213,341108;9430,302923;282589,9212;306335,8834;52027,9108;56566,32;253177,7852;313078,3558;24748;25073;61086,12732;64247,83629;64244,90109;68341,97394;302314,5786;337481,7292;60294,58837;61420,86494;41651,2969;43646,32319;77138,1889;100682,4301;66117,29709;76717,59574;104371,2117;130975,0367;73820,53904;83921,25637;241325,2548;273583,7054;192232,206;207358,0271;769997,4144;775329,2039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699,890563;696,9466975;567,3511422;563,9703089;115503,147;119104,931;55623;64255;1280,465128;1286,348;21964,25227;22818,2564;23277,0672;23666,87673;8918,86252;8577,45692;668,0795899;658,6095868;14447,01308;15254,68235;60268,78675;48966,88227;60818,72332;62574,47313;124820,4633;123834,9937;100491,7129;103993,5676;73398;72171;68544,20278;82355,2817;75841,10867;103428,5081;42813,83095;44695,21247;41557;44104;2401,645663;2459,038911;17647,01423;18195,00083;134742,5784;137711,9922;4148,514914;4201,303068;107947,1367;120087,7205;138598;147358;2502,935218;2504,56609;66800,57425;65588,38249;2797,906556;2958,985449;53691,71823;54034,85019;43381,92338;46249,84013;15751,65599;15971,61562;14709,66103;18744,95631;180103;204149;121774,6469;135120,2873;5416881752;5292168705;36293,82672;37804,93422;9175;9088;40833,7696;41675,63131;7131,868239;7279,228134;51487,83491;52915,15465;323745;371655;4438101190;4567810123;9191,064586;9436,638957;301360,8547;288948,7108;51156,76871;56321,1611;253563,5666;320336,9543;24835;24881;60522,75481;63140,09718;61536,3101;66354,26456;300325,5443;322662,4647;59684,51082;59946,81244;36023,34773;41323,0975;79278,1126;105295,9476;68538,51167;82841,49967;107507,5024;119397,5643;73373,31248;91098,13028;242464,3897;278858,3637;192572,2286;202075,7493;743987,2943;765843,745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697,9710402;686,775683;575,7782914;561,313082;109399,7321;111326,9191;59900;65561;1285,643528;1294,637453;21345,51024;21375,4523;22751,89753;23048,38843;8958,32763;8049,046896;663,9304277;664,1844195;14382,99593;14656,62945;49860,7674;48723,62297;60333,37324;68136,7762;122333,5475;123817,0649;100684,6223;100605,2611;73746;74878;63794,65384;69838,43577;76375,1976;81947,15173;44092,38351;43656,41616;42012;43444;2409,921634;2377,58862;17461,03157;16894,72159;134050,574;135026,4943;3995,495679;4068,431398;107189,9531;104771,9743;149527;148060;2471,4122;2489,257756;65465,21945;55548,05304;2824,404101;2905,130304;51179,4819;50642,68492;43754,38332;48577,44786;15802,14979;16085,42624;15468,89067;20554,0836;184330;183651;121643,4518;125430,4048;5214336167;5365798573;36796,65255;42440,20801;9102;9328;38968,725;42667,17863;7079,414733;7308,654569;51071,92719;53566,82368;317222;331823;4350900501;4480570206;9199,515755;9660,427011;287531,0428;318088,0804;50841,4121;56338,62945;254297,7783;321631,6464;25096;25210;61052,22875;64358,49857;60200,07548;75316,8998;301931,3288;316017,9789;60737,44236;60491,5349;42078,70648;44443,15668;75768,14546;94091,1234;70065,16919;78045,59346;110027,5483;123514,8476;75803,46102;87684,80605;242760,1314;277947,2178;191459,8647;203955,8932;734581,1264;767858,8805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697,424947;727,2319686;564,5397013;559,9402795;114077,8936;110508,1291;58351;57443;1223,778988;1324,771267;21738,23436;21755,43347;22176,76294;23755,70871;8195,870321;8459,25577;654,4226554;665,5120625;15048,62083;15450,40217;45167,06182;48423,19949;63602,08875;66077,01044;123105,6349;120085,7756;100409,9419;106461,3917;74852;72448;58620,69334;89683,44669;80230,63196;79002,52661;44284,47028;46878,12808;42046;42795;2409,053737;2428,770431;16789,31009;17079,87376;132479,1117;133837,2714;4065,917743;3975,173581;108999,7732;112549,3692;137585;146242;2467,595565;2479,104517;66604,83346;57872,36946;2722,729557;2814,055635;51553,85708;50561,61477;43818,04344;44997,65258;15965,39841;16059,9612;20414,61518;19062,34787;176108;194896;109570,6606;132052,4683;5311243553;5360935207;38623,75596;38986,92482;9291;9153;38564,89714;41317,43505;7096,971485;7241,933657;51188,92941;57697,77383;331795;326125;4423830536;4461332499;9274,541243;9532,569119;283950,5956;290315,5638;51596,4745;55441,68677;244077,3468;277890,8279;24921;25163;61107,70947;62685,45934;61573,11555;70639,46538;289781,7674;325352,1239;59478,70047;59723,33716;37522,79733;40974,11282;80609,59515;92875,55836;65203,70065;82989,23917;112492,3237;124402,6517;73829,9561;88832,78139;242024,9825;266824,6549;191460,745;198287,309;731678,2577;734453,3665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689,9274948;691,3804728;560,4699697;555,2287943;113415,4765;118749,5548;57776;59410;1268,810581;1246,622252;21607,94267;21982,92357;22357,20105;22493,2055;7944,321742;8506,913048;662,9099417;669,2965249;14822,10588;14439,7026;50329,46772;46023,51573;63326,97453;73149,1793;122808,3467;120807,1794;101151,342;102844,4264;72678;72181;66325,99668;68416,81061;80423,96572;92741,30441;44365,73178;50041,54886;40880;43089;2449,239722;2475,859941;16760,09056;16903,92395;133804,521;140768,0029;3939,937208;4073,401132;108232,3368;109666,5662;143019;156307;2469,517769;2534,889694;57758,66215;53568,44597;2844,758578;2800,407489;51724,50513;53429,08939;44059,72975;47494,498;15995,94849;15927,41198;18695,23771;18995,80882;181347;196918;118912,0704;124689,1814;5277239545;5505339622;37528,63925;38588,94645;9042;9280;38711,726;42096,53305;7071,246265;7104,33464;52646,61374;58897,40718;325609;352603;4388891741;4462144687;9192,325816;9320,129439;296387,1569;300018,0676;50987,75518;57838,41308;246237,576;322168,22;25137;24952;60950,93011;62102,88507;60975,54031;66819,23721;287866,5193;303031,8729;60390,2422;59712,16272;36981,29405;44350,40987;78775,18977;96418,77038;66027,52654;85306,046;107877,327;115007,9018;72846,91838;88408,94541;242748,5893;272969,6606;193462,9723;200666,6471;749409,8322;759016,7009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697,4948615;710,3650309;566,3036883;571,0084081;109086,6467;115788,7241;58967;56515;1294,630174;1299,148038;22862,26471;22781,56395;22571,29399;22722,48601;8109,132622;8582,777649;654,6997326;670,3467013;15289,85942;15346,55433;49410,0307;48734,11562;60037,46371;61575,59816;120947,6822;122342,8475;104836,1704;101880,7801;75992;78803;60063,87046;74326,79331;79423,98957;78315,62006;45687,32266;44748,2682;42230;42827;2415,24645;2454,349446;17178,11694;18320,35235;137032,3066;136901,9596;4074,393813;4047,510971;115908,2178;114163,5166;139353;150770;2430,294073;2501,644833;60805,7215;57600,83577;2815,889608;2737,013743;50411,42027;50805,44096;44604,98686;47470,75491;15885,68269;16176,02421;15688,9022;19825,76689;184142;180914;131302,8721;127234,8039;5295565238;5389489167;36585,78623;37370,80928;8960;9282;38295,04879;43931,76815;7077,482024;7148,594446;50682,77295;56456,30703;330339;349295;4379724963;4382929839;9209,385611;9272,254741;284567,8705;321171,1136;51036,62906;53721,03234;261639,9665;346292,7341;24883;25167;60689,76991;66082,66419;64742,27841;64799,96475;288204,8724;320913,5691;60388,48892;60836,71691;37922,01964;35529,47145;77936,61596;93016,3472;68878,09922;77903,41538;105134,7297;129332,3508;74944,01546;83765,97557;241814,547;260496,5755;191943,5472;204083,1118;772264,4503;741086,1654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707,4126354;686,8605693;560,0858173;571,358915;113392,9148;114857,0373;58090;58808;1258,942128;1296,285923;21991,66066;22903,00914;22068,75867;23567,88038;8197,906853;8094,694825;656,7505308;662,4311633;14982,94243;15424,09749;44759,66665;48921,45073;60323,24642;63974,12603;120312,417;128482,8044;99683,4793;98310,52506;71768;73725;66373,15895;63106,3249;79574,04944;80845,94673;42992,7257;48025,13836;42389;42187;2427,696172;2502,790956;17103,54847;18494,40924;130194,0725;135866,0304;3959,022583;4096,288835;113485,4673;93064,65267;136423;144816;2473,224835;2471,560139;66032,71854;66652,65966;2912,563493;2939,157891;51947,10753;52462,38577;44154,23295;44399,13295;16107,55387;15914,53163;18427,45899;20809,60952;191583;198808;114466,4736;127317,0816;5298984422;5349826080;37216,12764;39141,45447;9152;9464;39093,53428;40059,26031;7100,986007;7393,825945;51276,48572;56403,40509;333251;351399;4448956553;4430454467;9287,507476;9285,699946;282034,6963;299985,2614;50716,19928;55107,29298;254110,2817;312189,6923;24719;24811;60605,60147;62871,12126;60578,75758;68963,50154;305794,0461;316394,0413;60861,26826;60733,97477;42438,82053;46087,47572;74381,86714;95656,64055;66010,53937;79907,96439;107946,9883;131909,1438;74141,31388;88160,33106;241382,5189;265294,8602;193597,7502;201646,7991;740779,1213;724508,352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722,9982921;753,6243775;557,6407866;559,9309085;116155,438;110510,3928;60314;65861;1280,81809;1356,815938;22978,16701;23115,0035;22497,31335;22830,6105;8152,306729;8246,071356;668,6303307;650,4402486;14579,94096;15550,00519;49082,53668;46328,74862;68947,15079;66238,93689;130420,898;122574,3118;101219,8219;103143,8808;72331;73350;67313,56262;73478,64048;84471,06967;82848,12951;43273,78773;49942,97334;41312;44161;2495,458125;2477,059188;16173,63085;16284,97302;132485,6278;135620,8172;3981,411176;4121,443059;117953,6852;102003,9489;138466;145703;2536,742333;2557,233556;64578,02215;67484,43119;2756,769437;2996,332155;52076,7099;50546,21564;44026,15751;44350,08425;16016,01814;16143,19283;18396,64042;14721,0439;188489;229053;122970,378;121820,4079;5374364081;5430056838;36477,63299;38104,65589;9369;9159;38838,85659;39284,27945;7065,730734;7193,518709;52266,96278;54979,13338;339902;328448;4359211012;4419448881;9295,350981;9487,600726;291526,5829;312984,8401;51329,43189;54905,83948;254484,1287;342020,2649;25032;25227;61156,59213;65657,95771;63831,34679;71024,61651;302166,3591;308101,7792;60651,96244;59372,8068;41781,54192;43571,22913;80150,1326;92694,22867;65588,73748;85908,99377;103529,5582;128662,0269;73316,18549;83705,32806;241543,0693;267412,07;191300,6588;196439,3757;759658,9172;763091,129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716,0015243;695,8598349;560,5079929;568,5203021;114404,2783;109150,8559;57772;61666;1271,484204;1383,492423;21673,00913;21643,89794;22883,06824;22115,64765;8113,079976;8390,446659;661,7380171;655,6441479;15357,50691;16274,06025;49200,36614;45527,25806;60920,64552;61136,94326;123645,7721;123091,0615;100598,2005;102024,2362;71198;75940;71987,80966;69376,98419;81759,26646;82190,89377;43892,27477;46555,03826;41936;43184;2420,781056;2435,02025;19278,63901;16970,64265;132424,9074;135025,3102;4036,253253;4014,72102;101104,4602;116573,261;143751;140780;2465,090623;2523,705591;63361,50405;63396,74751;2807,398592;2700,237447;52289,91012;54678,46593;44396,64112;45815,62485;15799,6177;15859,32791;22010,17757;17477,30072;205920;195595;121929,511;124142,2726;5360077786;5365610133;37268,88897;37225,23079;9731;9181;39444,84243;40201,8871;7106,379628;7267,348554;51727,90397;55412,02514;342147;316443;4361935082;4391891480;9283,692872;9294,335933;283308,8859;301178,4156;51629,96885;55529,47962;273790,1239;361917,5776;24915;25228;61694,22584;62810,30079;66764,29157;73961,68716;303394,1948;316432,0262;63836,12722;60327,91906;41083,37588;42817,00016;74957,66691;95300,08422;66735,35773;78828,06863;104350,8166;137418,0334;73287,27791;80152,24219;241922,9683;265928,8892;192698,6685;199763,9166;760605,5575;729459,4074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682,5748242;695,4410243;568,8902173;584,9668489;111276,0581;111647,3716;59480;59430;1260,536119;1328,68771;21994,00372;22625,11322;23043,97795;24172,7174;8361,946639;8320,472627;657,7039522;657,035731;15056,43339;14663,56483;46627,13951;44683,788;61838,72938;65969,93116;126758,7899;126850,7325;102800,855;104907,1267;72907;72767;64249,24803;68058,35484;77028,6367;78685,52495;45440,96888;43926,19074;41309;42413;2438,406945;2474,331761;17336,24003;16387,72744;135515,6899;138300,3807;4014,448071;4112,645429;122853,7269;113243,0819;138597;157079;2479,389921;2493,855831;63164,89482;56234,40886;2850,601201;3026,342443;50897,9871;50777,08079;43279,23396;46786,40648;15865,33013;16103,77574;19793,99751;17711,67474;178482;193150;125487,3399;130256,0275;5420678091;5645754728;37730,45954;38926,56743;9081;9051;38971,47673;41322,51555;7188,448142;7387,01602;51141,81727;54411,53434;327336;352122;4422730776;4441066802;9249,699249;9380,066458;282355,8905;304699,3255;52288,54611;51557,14504;266842,9895;303813,9791;25220;25111;60343,85077;65504,74993;65031,2362;72417,45633;296279,1179;307168,7485;59971,25227;59920,30926;39612,22897;48077,30534;76212,27881;87157,94477;66078,09999;85559,86939;111058,1157;133632,6805;72949,12803;84562,56838;242477,7312;268981,5416;192782,1238;197473,8553;762712,411;801647,5306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703,1406268;731,79612;565,7218504;566,2670103;111128,6784;110721,0081;58821;55231;1283,083677;1317,247868;22577,72937;22296,21221;22268,44126;22315,48325;8057,125531;7995,246587;658,4911051;666,3613225;15069,24949;14627,06122;48559,14385;47820,67409;59237,72696;66841,58625;127116,5794;123633,2202;101792,1989;103932,8322;72685;73238;68355,25295;71581,15336;100504,0874;82213,67594;47692,38172;43610,71569;41653;42459;2469,226731;2476,837642;18420,65954;16715,3468;132885,2125;136947,6965;4059,083151;4032,902775;99419,23255;120944,1821;139773;146261;2488,75486;2542,378586;53832,11895;64495,0095;2817,066407;3060,789959;51011,00239;52063,36698;43920,98097;47535,45497;15745,16483;15770,2073;19676,12807;18019,5045;180679;193719;117291,1922;129198,0713;5296654629;5648455521;36808,98604;38227,65727;9095;9402;39499,30834;41225,20619;7157,093252;7514,889922;50950,68517;57627,15248;321360;357380;4437929365;4436493287;9184,118229;9330,557633;287811,1186;329056,969;51466,2618;54866,92106;268927,2652;317032,2466;25051;24496;60960,67184;64596,508;65897,86234;64948,9692;297308,1015;321283,5271;60545,16535;59620,28685;36046,61747;43295,48489;76092,89169;87843,2957;67728,83925;81396,17955;110760,5293;132576,6946;74100,04983;92513,89565;242975,6595;276866,2395;192767,2057;199597,7024;737225,5137;747489,1836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711,5328145;725,8908374;549,3343832;557,9146163;110707,3722;110718,0549;56380;55929;1273,115958;1305,767557;21855,21367;22748,68591;23109,23963;23172,2522;8272,810762;8484,700883;663,731667;669,9551453;14763,68213;15273,71897;45668,35289;53158,6252;68963,98763;66044,28461;125676,3141;122801,2748;101023,0709;102460,0606;71430;73821;62807,86565;68915,58542;78951,25851;80057,74582;42561,59817;45678,91349;41242;43729;2430,436491;2437,045982;16790,97674;17067,34878;130882,8763;137542,7369;4074,374168;4053,807418;101929,1829;100812,3175;138865;148731;2426,456065;2487,62394;54155,9222;64458,67562;2747,393273;2986,996649;50107,59473;54230,35395;44072,79827;47414,34452;15838,15898;16059,88051;15865,97092;19095,77981;175749;195929;130347,3994;122171,9234;5313116115;5497757819;37620,33347;37698,2603;9362;9110;40483,95758;41723,67516;7113,210158;7381,496983;52450,03653;53776,03981;330445;347009;4360395693;4452436907;9230,422844;9266,423651;285538,4626;319575,1884;51782,58932;56114,40792;261200,6819;333255,8212;24604;25004;60038,49457;64047,65192;70487,46815;64527,34618;315887,1377;300634,1059;59159,14049;60377,30153;34402,07872;45481,14118;78550,81047;94799,84238;64599,60367;80726,66171;109476,0526;132828,2865;72449,77275;85272,91951;241526,5693;271310,704;191940,1744;199664,3599;734628,3552;798030,2995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713,4992596;703,20163;563,374394;573,5637305;110993,8777;117438,7067;59197;58560;1320,377989;1332,41616;22460,87671;23277,8151;22825,83274;22702,77385;7990,017638;8422,840194;662,981202;657,4238439;14512,88283;14528,12026;45412,89507;45597,6639;69192,06369;63691,917;123638,7544;123752,6137;105387,8569;102240,8539;70654;71522;71405,7022;61532,35287;86071,89491;81279,72792;43940,08725;44441,75079;42039;44698;2409,794998;2438,394909;16342,55739;17151,25643;133216,6336;137028,2089;4063,933405;4077,567978;109831,5142;115100,4664;148159;149466;2484,634297;2536,60823;58821,27837;64480,79799;2634,595001;3098,744935;50677,41485;49645,09326;45222,53777;43352,20914;15959,73193;16073,31552;17293,06539;17917,29856;184858;199908;135494,0226;124003,2021;5342967647;5667938845;37389,1991;37256,12054;9042;9194;39267,86379;41923,90421;7012,147741;7118,475814;50530,18419;53431,92309;327292;342616;4330904135;4453614884;9236,905839;9613,268353;286861,8241;301901,711;51739,91928;53510,09686;263367,7066;354436,165;24989;24936;61257,52895;62882,06224;61322,46383;66375,48654;292395,8319;307040,691;60157,09177;60208,82248;41888,01415;43928,14356;80549,5005;96914,47317;67164,6759;84372,38749;107162,921;121030,6917;72612,22084;86545,1549;242456,6256;266381,8861;191543,1644;203666,2866;746244,1304;781103,938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692,7347558;707,8981238;563,4867142;566,782054;112340,1464;109848,6375;61237;56044;1279,740185;1274,218194;21670,48826;22158,09647;22354,93796;23742,84582;8325,400411;8563,27925;656,1189324;664,1346309;15075,36324;15131,47993;49404,21354;51265,20211;61777,8769;60739,17563;125810,3515;123504,7851;100507,1234;101019,2847;72409;73762;61634,18597;70056,20763;79473,82838;84220,88224;43624,24377;43184,08425;41906;44379;2495,80902;2456,161792;17754,4774;17719,52791;129157,1774;138416,9828;4045,405727;4097,607626;101253,3654;117213,3994;141841;141241;2484,564907;2475,792493;63245,88996;75524,4646;2727,631071;2920,173276;52229,18923;57481,84912;43292,89124;44330,29781;15960,7794;16072,25304;21602,04301;17422,37086;178043;208612;120145,8093;124409,6531;5293940982;5395171480;38249,29262;37245,58906;9021;9262;40375,39063;39315,03892;7110,580649;7266,763718;51482,67999;55888,83813;329466;347389;4374570921;4377477396;9222,763132;9618,40624;277904,9444;318167,1592;51712,52804;51293,52936;262155,4225;322648,4991;24990;25068;60091,75069;64882,30343;64028,87941;70698,15831;286920,2828;304218,1411;59428,30176;60725,03168;41241,26571;42888,62304;76508,3323;97441,23181;65410,66644;81493,68783;106752,7573;126185,1357;71568,80541;90617,42843;241867,9907;277121,2145;191513,1463;202906,4305;756692,6488;752521,4994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
