BCSMASS_Ponto_1;BCSMASS_Ponto_2;BCSMASS_Ponto_3;BCSMASS_Ponto_4;BCSMASS_Ponto_5;BCSMASS_Ponto_6;BCSMASS_Ponto_7;BCSMASS_Ponto_8;BCSMASS_Ponto_9;BCSMASS_Ponto_10;BCSMASS_Ponto_11;BCSMASS_Ponto_12;BCSMASS_Ponto_13;BCSMASS_Ponto_14;BCSMASS_Ponto_15;DUSMASS25_Ponto_1;DUSMASS25_Ponto_2;DUSMASS25_Ponto_3;DUSMASS25_Ponto_4;DUSMASS25_Ponto_5;DUSMASS25_Ponto_6;DUSMASS25_Ponto_7;DUSMASS25_Ponto_8;DUSMASS25_Ponto_9;DUSMASS25_Ponto_10;DUSMASS25_Ponto_11;DUSMASS25_Ponto_12;DUSMASS25_Ponto_13;DUSMASS25_Ponto_14;DUSMASS25_Ponto_15
0,269396;0,269396;0,23777297;0,23777297;0,2146105;0,2075283;0,18003224;0,364035;0,3712583;0,34223834;0,34223834;0,34223834;0,364035;0,29794464;0,22738133;1,3410301;1,3410301;1,3268454;1,3268454;1,1990299;1,1118;1,1068962;0,836218;0,7231357;0,86348456;0,86348456;0,86348456;0,836218;0,9832222;1,0225374
0,2806722;0,2806722;0,24866329;0,24866329;0,22109456;0,22385533;0,18849188;0,3736341;0,3716254;0,40860686;0,40860686;0,40860686;0,3736341;0,3760682;0,28756928;1,4963225;1,4963225;1,4900254;1,4900254;1,197803;1,1740314;0,8436399;0,74899256;0,7568687;0,7185667;0,7185667;0,7185667;0,74899256;0,77859753;0,8383248
0,28594974;0,28594974;0,25756842;0,25756842;0,23166113;0,21072441;0,1795605;0,3579457;0,3186666;0,31910166;0,31910166;0,31910166;0,3579457;0,29408342;0,227175;0,824124;0,824124;0,7259113;0,7259113;0,6291793;0,60965705;0,59730303;0,67056036;0,56802857;0,6846294;0,6846294;0,6846294;0,67056036;0,7337323;0,6537127
0,40251648;0,40251648;0,38621822;0,38621822;0,36619648;0,3398963;0,28517535;0,45573145;0,45963806;0,457789;0,457789;0,457789;0,45573145;0,45337325;0,35705563;1,5577797;1,5577797;1,5571599;1,5571599;1,3373153;1,1555841;1,0271401;0,7426586;0,80680627;0,9488904;0,9488904;0,9488904;0,7426586;1,0555816;1,0145851
0,4422374;0,4422374;0,4183114;0,4183114;0,38824767;0,33442378;0,26104826;0,3784661;0,43465215;0,34710142;0,34710142;0,34710142;0,3784661;0,32972395;0,2792916;2,607834;2,607834;2,3424845;2,3424845;1,990812;1,7604154;1,7328484;1,3677939;1,2900896;1,2931552;1,2931552;1,2931552;1,3677939;1,4343055;1,5877019
0,47660303;0,47660303;0,43226016;0,43226016;0,38008887;0,3557058;0,3423886;0,40277326;0,47428378;0,37356836;0,37356836;0,37356836;0,40277326;0,35909683;0,32405305;1,3217579;1,3217579;1,0439521;1,0439521;0,7864566;0,83962846;1,1257858;0,69376725;0,578976;0,72828484;0,72828484;0,72828484;0,69376725;0,80626976;0,8384939
0,2582136;0,2582136;0,23609695;0,23609695;0,21449259;0,19520941;0,15982565;0,25951058;0,26404002;0,22616939;0,22616939;0,22616939;0,25951058;0,20705783;0,17064747;1,0799768;1,0799768;0,96923834;0,96923834;0,75929886;0,8013969;0,9641825;0,6856104;0,53515446;0,6544691;0,6544691;0,6544691;0,6856104;0,7167459;0,78186315
0,2510114;0,2510114;0,22994387;0,22994387;0,19196859;0,17804769;0,14557283;0,26769397;0,28217384;0,25508434;0,25508434;0,25508434;0,26769397;0,23426208;0,18949074;1,7604185;1,7604185;1,6566187;1,6566187;1,1751595;1,1382508;0,92368835;0,8599374;0,7553358;0,8296618;0,8296618;0,8296618;0,8599374;0,81998324;0,8248546
0,25033554;0,25033554;0,23456165;0,23456165;0,20844837;0,17958385;0,15214884;0,32999238;0,35555527;0,32607841;0,32607841;0,32607841;0,32999238;0,2953479;0,22623408;1,5106666;1,5106666;1,4062293;1,4062293;1,0521467;1,0734717;1,1606247;0,942457;0,8204691;1,0853071;1,0853071;1,0853071;0,942457;1,0948485;1,1023507
0,22551714;0,22551714;0,20409927;0,20409927;0,16702956;0,1537351;0,1184787;0,27599892;0,28239736;0,24374542;0,24374542;0,24374542;0,27599892;0,21548362;0,1583108;1,1841975;1,1841975;0,91648686;0,91648686;0,6225294;0,6798345;0,5764023;0,4768843;0,35643348;0,40856066;0,40856066;0,40856066;0,4768843;0,45557344;0,51680756
0,22094752;0,22094752;0,19690496;0,19690496;0,16564381;0,15439355;0,109720625;0,23931564;0,25804803;0,18021947;0,18021947;0,18021947;0,23931564;0,16511773;0,12066494;0,776504;0,776504;0,69523615;0,69523615;0,48018122;0,4869275;0,44338953;0,4156414;0,3032027;0,5337309;0,5337309;0,5337309;0,4156414;0,568773;0,49509168
0,26144633;0,26144633;0,22963855;0,22963855;0,18218645;0,17889749;0,15081415;0,2801077;0,2615274;0,21201155;0,21201155;0,21201155;0,2801077;0,19715035;0,16389734;1,7967006;1,7967006;1,6030715;1,6030715;1,1036329;1,1545535;1,3711704;1,0820937;0,9535597;1,2535367;1,2535367;1,2535367;1,0820937;1,2530797;1,3317292
0,24102773;0,24102773;0,21542071;0,21542071;0,19383176;0,16978589;0,12988473;0,27691212;0,2833549;0,24971639;0,24971639;0,24971639;0,27691212;0,2260982;0,16315837;0,93110967;0,93110967;0,8973062;0,8973062;0,7079166;0,6742832;0,6466194;0,52180487;0,47881615;0,6350366;0,6350366;0,6350366;0,52180487;0,65404344;0,65038395
0,25845528;0,25845528;0,23745026;0,23745026;0,1927153;0,20219575;0,16800596;0,38653177;0,33939677;0,39715967;0,39715967;0,39715967;0,38653177;0,3869656;0,2729772;1,9399731;1,9399731;1,8471326;1,8471326;1,3179541;1,1951648;1,1711032;0,81356025;0,57944053;0,97135556;0,97135556;0,97135556;0,81356025;1,1285877;1,0879368
0,26913753;0,26913753;0,23706117;0,23706117;0,20615844;0,20118341;0,18112673;0,38871872;0,3523478;0,46595794;0,46595794;0,46595794;0,38871872;0,4453755;0,3315959;1,708191;1,708191;1,6484189;1,6484189;1,1825975;1,1392568;1,1557446;0,9238979;0,7551501;0,9912801;0,9912801;0,9912801;0,9238979;1,1228865;1,1537029
0,42582983;0,42582983;0,3852423;0,3852423;0,3473665;0,3359615;0,27924213;0,43794066;0,45308918;0,4317603;0,4317603;0,4317603;0,43794066;0,3783299;0,29117996;1,3294287;1,3294287;1,3051865;1,3051865;1,0061479;0,7792497;0,88213027;0,77177453;0,6829645;0,7990971;0,7990971;0,7990971;0,77177453;0,85827863;0,84004396
0,6131615;0,6131615;0,58805346;0,58805346;0,5394442;0,47537318;0,4249075;0,47392285;0,54274845;0,5031097;0,5031097;0,5031097;0,47392285;0,50526124;0,4327379;3,0877206;3,0877206;2,9716387;2,9716387;2,861051;2,798901;3,6903203;2,2463171;2,0169935;2,9713192;2,9713192;2,9713192;2,2463171;3,3700395;3,171445
0,44650206;0,44650206;0,42537078;0,42537078;0,3800262;0,32819766;0,23909394;0,36935896;0,44387066;0,33570978;0,33570978;0,33570978;0,36935896;0,3247686;0,29182214;1,9802982;1,9802982;1,8018322;1,8018322;1,4647183;1,5721011;1,2985622;1,2335323;0,9019336;1,2705017;1,2705017;1,2705017;1,2335323;1,4638779;1,5679055
0,35510153;0,35510153;0,32790798;0,32790798;0,25101525;0,19655761;0,14499973;0,25289303;0,31169865;0,22843245;0,22843245;0,22843245;0,25289303;0,20266846;0,16233681;1,0350696;1,0350696;0,90722245;0,90722245;0,6056422;0,61506796;0,70627755;0,5082088;0,37936705;0,5518448;0,5518448;0,5518448;0,5082088;0,5959322;0,628703
0,3788847;0,3788847;0,33614373;0,33614373;0,25089815;0,23759933;0,19412005;0,3370297;0,36678302;0,34905496;0,34905496;0,34905496;0,3370297;0,30240244;0,23204793;1,1623694;1,1623694;0,9465448;0,9465448;0,613395;0,5994823;0,69567674;0,56585544;0,5387652;0,6772146;0,6772146;0,6772146;0,56585544;0,6964528;0,6805074
0,24073601;0,24073601;0,21160409;0,21160409;0,16419373;0,14787121;0,109908596;0,2202558;0,21714887;0,18229294;0,18229294;0,18229294;0,2202558;0,16925938;0,13428959;1,2349316;1,2349316;1,1495305;1,1495305;0,9471942;0,97244304;1,0672613;0,8861132;0,71084374;0,9503124;0,9503124;0,9503124;0,8861132;1,0324876;1,0766181
0,24405111;0,24405111;0,2236206;0,2236206;0,18680955;0,17727043;0,13221675;0,29232216;0,310983;0,26030403;0,26030403;0,26030403;0,29232216;0,23056255;0,17837565;1,0802774;1,0802774;1,0489212;1,0489212;0,85031915;0,8503703;1,0115957;0,9473856;0,98862594;1,0745965;1,0745965;1,0745965;0,9473856;1,1301001;1,0740969
0,21699044;0,21699044;0,19269578;0,19269578;0,1619287;0,13936949;0,11339523;0,24764127;0,27219775;0,22521694;0,22521694;0,22521694;0,24764127;0,19985037;0,14499053;1,0305023;1,0305023;0,92044675;0,92044675;0,72654223;0,6924807;0,7959815;0,6215688;0,5839628;0,6202088;0,6202088;0,6202088;0,6215688;0,64390296;0,6791764
0,28783342;0,28783342;0,26195672;0,26195672;0,23206024;0,22435336;0,17384487;0,3775481;0,38285705;0,34415972;0,34415972;0,34415972;0,3775481;0,30617723;0,24272284;1,4094799;1,4094799;1,3227452;1,3227452;0,85019845;0,80727285;0,7489408;0,64322126;0,56493247;0,7570465;0,7570465;0,7570465;0,64322126;0,7566453;0,7128269
0,27315933;0,27315933;0,24322788;0,24322788;0,2119328;0,19170873;0,14305392;0,30211776;0,32182303;0,26448634;0,26448634;0,26448634;0,30211776;0,245332;0,17190884;1,5724084;1,5724084;1,4324813;1,4324813;1,058585;1,1157026;1,0823601;1,0397788;1,0114511;1,1836572;1,1836572;1,1836572;1,0397788;1,2895169;1,2239286
0,2918747;0,2918747;0,26254603;0,26254603;0,22026826;0,21111956;0,17116345;0,3739844;0,40591928;0,37781915;0,37781915;0,37781915;0,3739844;0,34439996;0,2488403;1,4373959;1,4373959;1,5511765;1,5511765;1,3850648;1,3309661;1,2623446;0,99038446;1,0139772;1,1128861;1,1128861;1,1128861;0,99038446;1,1486155;1,1947579
0,34539863;0,34539863;0,3203963;0,3203963;0,277891;0,29106006;0,2609124;0,40765312;0,41024035;0,43440592;0,43440592;0,43440592;0,40765312;0,40732187;0,3277611;1,077397;1,077397;1,0045277;1,0045277;0,70961666;0,75275546;0,7063799;0,57907116;0,6444257;0,6465372;0,6465372;0,6465372;0,57907116;0,682217;0,6781681
0,518729;0,518729;0,49118093;0,49118093;0,41646048;0,44845623;0,39082462;0,47235376;0,47042394;0,476976;0,476976;0,476976;0,47235376;0,45974562;0,37588015;2,6383064;2,6383064;2,7848074;2,7848074;2,2178054;1,9111805;2,003273;1,7149987;1,386408;1,586147;1,586147;1,586147;1,7149987;1,8998698;1,7948552
0,4470794;0,4470794;0,43178412;0,43178412;0,4053464;0,31444094;0,22374496;0,34785357;0,43998235;0,32998195;0,32998195;0,32998195;0,34785357;0,29377058;0,22887817;1,5356216;1,5356216;1,6399535;1,6399535;1,8960804;1,1775402;1,011195;1,1441864;1,3847606;1,24381;1,24381;1,24381;1,1441864;1,1511257;1,0072129
0,39082947;0,39082947;0,36442614;0,36442614;0,2884453;0,25392845;0,21374133;0,27741653;0,34307304;0,26900673;0,26900673;0,26900673;0,27741653;0,23238726;0,19607882;1,1578401;1,1578401;1,07193;1,07193;0,7639604;0,6957114;0,6697054;0,5200512;0,48465586;0,5415056;0,5415056;0,5415056;0,5200512;0,5666071;0,59471005
0,27527913;0,27527913;0,25090113;0,25090113;0,22102207;0,20069523;0,14415567;0,24323133;0,25747108;0,1903708;0,1903708;0,1903708;0,24323133;0,16721492;0,13737406;1,6969779;1,6969779;1,5619956;1,5619956;1,3876873;1,2664504;1,3542763;1,1445317;0,8921282;1,2276919;1,2276919;1,2276919;1,1445317;1,3054854;1,3387909
0,22088107;0,22088107;0,2015023;0,2015023;0,17676944;0,17706452;0,14648663;0,28655416;0,31718892;0,2587206;0,2587206;0,2587206;0,28655416;0,22778621;0,18404268;1,5234706;1,5234706;1,2086041;1,2086041;0,870555;0,9724759;1,0750872;0,7173841;0,5424184;0,69485015;0,69485015;0,69485015;0,7173841;0,7788715;0,8998717
0,22891662;0,22891662;0,21118835;0,21118835;0,18458922;0,1869858;0,17876394;0,30216107;0,30734226;0,28490785;0,28490785;0,28490785;0,30216107;0,2552109;0,20219623;1,272969;1,272969;1,119971;1,119971;0,8702417;0,963448;1,1207422;0,8514908;0,7269435;0,9231221;0,9231221;0,9231221;0,8514908;0,9440525;0,959386
0,24508165;0,24508165;0,22146334;0,22146334;0,19755907;0,19020288;0,163075;0,3002024;0,3223661;0,28010553;0,28010553;0,28010553;0,3002024;0,24158551;0,1828663;1,0260563;1,0260563;0,85988104;0,85988104;0,4861489;0,5220495;0,54764795;0,4328179;0,33124727;0,4718011;0,4718011;0,4718011;0,4328179;0,53387886;0,54319626
0,20487879;0,20487879;0,18349116;0,18349116;0,14916645;0,13487406;0,0941534;0,2274545;0,2332376;0,18203934;0,18203934;0,18203934;0,2274545;0,1584413;0,11994366;1,1739036;1,1739036;1,0970076;1,0970076;0,812644;0,72978324;0,7497865;0,5964326;0,5824414;0,67756927;0,67756927;0,67756927;0,5964326;0,67322606;0,67793936
0,23621671;0,23621671;0,21102636;0,21102636;0,19660538;0,16250001;0,12183909;0,2592394;0,24434343;0,19757345;0,19757345;0,19757345;0,2592394;0,1809688;0,13954216;2,061164;2,061164;1,8349597;1,8349597;1,3918328;1,3185055;0,9796759;0,8409853;0,7487093;0,8027286;0,8027286;0,8027286;0,8409853;0,81858635;0,8136711
0,2560348;0,2560348;0,23643634;0,23643634;0,2035532;0,16858694;0,11997151;0,28180742;0,29398218;0,23941188;0,23941188;0,23941188;0,28180742;0,20233278;0,14843622;2,1025274;2,1025274;2,0055022;2,0055022;1,1813715;1,1402117;1,1533688;0,9377186;0,86862975;1,1314716;1,1314716;1,1314716;0,9377186;1,1171678;1,0855892
0,26666498;0,26666498;0,23777175;0,23777175;0,21277137;0,19672509;0,15866518;0,32699773;0,36206806;0,3510012;0,3510012;0,3510012;0,32699773;0,310309;0,2412038;1,2154982;1,2154982;1,1517526;1,1517526;0,95505524;0,87686247;0,89972633;0,78279173;0,8594135;0,9072469;0,9072469;0,9072469;0,78279173;0,8930179;0,87208295
0,37991095;0,37991095;0,3439386;0,3439386;0,33185938;0,31420657;0,24863295;0,42405853;0,38220456;0,4021868;0,4021868;0,4021868;0,42405853;0,3847434;0,30257446;0,8153752;0,8153752;0,80833465;0,80833465;0,6260905;0,5030033;0,4706883;0,37915292;0,39866427;0,40591684;0,40591684;0,40591684;0,37915292;0,40038425;0,396236
0,44040334;0,44040334;0,40184784;0,40184784;0,36319444;0,30170637;0,23254095;0,35379216;0,38308954;0,32324728;0,32324728;0,32324728;0,35379216;0,29497156;0,23743735;1,0816901;1,0816901;1,0501939;1,0501939;0,7978395;0,6793805;0,67761743;0,5430611;0,7187909;0,5363748;0,5363748;0,5363748;0,5430611;0,5413552;0,53880817
